study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA295782	SAMN04096013	SRX1307889	SRR2565893	9556	Papio cynocephalus	63c73f8b555d1662caa89ba199646a73;5d3ef5ac5b2d13a51eac9b2f9a833a64	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/003/SRR2565893/SRR2565893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/003/SRR2565893/SRR2565893_2.fastq.gz	AMB_043
PRJNA295782	SAMN04096016	SRX1307892	SRR2565896	9556	Papio cynocephalus	a4c8abafe67c8b8be3d3e1e5e275bf02;7e8821ad447237100eeade7db5a0d5ee	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/006/SRR2565896/SRR2565896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/006/SRR2565896/SRR2565896_2.fastq.gz	AMB_046
PRJNA295782	SAMN04096018	SRX1307894	SRR2565898	9556	Papio cynocephalus	5b3a591117534500172337f8bbd69279;3e3fd65813a0e4d54ce401ceeb34623b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/008/SRR2565898/SRR2565898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/008/SRR2565898/SRR2565898_2.fastq.gz	AMB_048
PRJNA295782	SAMN04096023	SRX1307899	SRR2565903	100937	Papio papio	d1f080730ae72e235fec7c2ae90ae171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/003/SRR2565903/SRR2565903.fastq.gz	GK_003
PRJNA295782	SAMN04096024	SRX1307900	SRR2565904	100937	Papio papio	3983f27ecdff01719375785b60675dcc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/004/SRR2565904/SRR2565904.fastq.gz	GK_004
PRJNA295782	SAMN04096025	SRX1307901	SRR2565905	100937	Papio papio	79576a2f252ac2ee2fd8cb0d23e7adc0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/005/SRR2565905/SRR2565905.fastq.gz	GK_005
PRJNA295782	SAMN04096027	SRX1307903	SRR2565907	100937	Papio papio	2cd2b68e7b4d5a30bf455a55e098e2bb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/007/SRR2565907/SRR2565907.fastq.gz	GK_009
PRJNA295782	SAMN04096031	SRX1307907	SRR2565911	9556	Papio cynocephalus	b99e79d5c2daff7e6376df0ab8af8123	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/001/SRR2565911/SRR2565911.fastq.gz	LIT_fDNA
PRJNA295782	SAMN04096033	SRX1307909	SRR2565913	9556	Papio cynocephalus	443b943812ca858352f354acb82fbbda	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/003/SRR2565913/SRR2565913.fastq.gz	HAP_fDNA
PRJNA295782	SAMN04099736	SRX1307911	SRR2565915	9556	Papio cynocephalus	5bb187d1502ad1179ee2213075419590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/005/SRR2565915/SRR2565915.fastq.gz	AMB_053
PRJNA295782	SAMN04099738	SRX1307913	SRR2565917	9556	Papio cynocephalus	0d07c7d7eb2dd30cf728e4705f36a68d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/007/SRR2565917/SRR2565917.fastq.gz	AMB_055
PRJNA295782	SAMN04099741	SRX1307916	SRR2565920	9556	Papio cynocephalus	96a2ec999f318c7b7f84093a60879921	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/000/SRR2565920/SRR2565920.fastq.gz	AMB_058
PRJNA295782	SAMN04095973	SRX1307849	SRR2565853	9556	Papio cynocephalus	b3888244c5be456a58c88ddd66db250b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/003/SRR2565853/SRR2565853.fastq.gz	AMB_003
PRJNA295782	SAMN04095976	SRX1307852	SRR2565856	9556	Papio cynocephalus	c0a08588aca7be1ef733bdad0c5edd6b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/006/SRR2565856/SRR2565856.fastq.gz	AMB_006
PRJNA295782	SAMN04095977	SRX1307853	SRR2565857	9556	Papio cynocephalus	6a4766c60f4821f9a7d00f31bd41d623	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/007/SRR2565857/SRR2565857.fastq.gz	AMB_007
PRJNA295782	SAMN04095982	SRX1307858	SRR2565862	9556	Papio cynocephalus	05d3405f51c567e671a837eab9ea95cc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/002/SRR2565862/SRR2565862.fastq.gz	AMB_012
PRJNA295782	SAMN04095983	SRX1307859	SRR2565863	9556	Papio cynocephalus	b1cebb7c4559bfc58370a5da7d827d7e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/003/SRR2565863/SRR2565863.fastq.gz	AMB_013
PRJNA295782	SAMN04095992	SRX1307868	SRR2565872	9556	Papio cynocephalus	11c92572337716f621caad8c4eae9f4c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/002/SRR2565872/SRR2565872.fastq.gz	AMB_022
PRJNA295782	SAMN04095993	SRX1307869	SRR2565873	9556	Papio cynocephalus	7fd7c688be4759d9beec78586220f3c3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/003/SRR2565873/SRR2565873.fastq.gz	AMB_023
PRJNA295782	SAMN04095994	SRX1307870	SRR2565874	9556	Papio cynocephalus	1e1c1ac253d176d53d6b2c85b63c3cc7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/004/SRR2565874/SRR2565874.fastq.gz	AMB_024
PRJNA295782	SAMN04095995	SRX1307871	SRR2565875	9556	Papio cynocephalus	daa6b552e60a336b7bd37b4dad4c6d3b;fdc5e5c942c587729cba438b44060367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/005/SRR2565875/SRR2565875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/005/SRR2565875/SRR2565875_2.fastq.gz	AMB_025
PRJNA295782	SAMN04095997	SRX1307873	SRR2565877	9556	Papio cynocephalus	ec8cd096220c6571a92266527555e1d6;28c28e8793caf05b8f5c02b7967ae2dd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/007/SRR2565877/SRR2565877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/007/SRR2565877/SRR2565877_2.fastq.gz	AMB_027
PRJNA295782	SAMN04096000	SRX1307876	SRR2565880	9556	Papio cynocephalus	3e375ec28cd3d9f3cc2e597c12f2c01b;61f8e44c6e13d0cacbc08004af8cdd25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/000/SRR2565880/SRR2565880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/000/SRR2565880/SRR2565880_2.fastq.gz	AMB_030
PRJNA295782	SAMN04096001	SRX1307877	SRR2565881	9556	Papio cynocephalus	1ef2f9953bbbe24761aecdd86d7d2231;967239f4cd9984185dde3ddd7a121636	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/001/SRR2565881/SRR2565881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/001/SRR2565881/SRR2565881_2.fastq.gz	AMB_031
PRJNA295782	SAMN04096007	SRX1307883	SRR2565887	9556	Papio cynocephalus	14e4c576a112e507ccfbb67654bafa4b;b46f80d6c3a8c6fcfd2e28a4308a2c36	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/007/SRR2565887/SRR2565887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/007/SRR2565887/SRR2565887_2.fastq.gz	AMB_037
PRJNA295782	SAMN04096008	SRX1307884	SRR2565888	9556	Papio cynocephalus	74e5eb34bdaf8184a5541082e9b9e8e8;0e515e9136b80bdb977fb53570369177	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/008/SRR2565888/SRR2565888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/008/SRR2565888/SRR2565888_2.fastq.gz	AMB_038
PRJNA295782	SAMN04096010	SRX1307886	SRR2565890	9556	Papio cynocephalus	936de9e94664d1afb985503168681bea;96a00c396162ebaa94857a68908b698a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/000/SRR2565890/SRR2565890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/000/SRR2565890/SRR2565890_2.fastq.gz	AMB_040
