study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA755322	SAMN20815168	SRX11857296	SRR15559240	208510	Papio cynocephalus x Papio anubis	53700df2ff9d47c43a9f1d30ad74195f;d00a842118f1efd6025dc03f4eb5bed1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/040/SRR15559240/SRR15559240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/040/SRR15559240/SRR15559240_2.fastq.gz	AMB_285
PRJNA755322	SAMN20814921	SRX11857294	SRR15559242	208510	Papio cynocephalus x Papio anubis	0d739392aa2a726570478d2529edc55d;797118c39f61ff591b42fa863dc9c33f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/042/SRR15559242/SRR15559242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/042/SRR15559242/SRR15559242_2.fastq.gz	AMB_283
PRJNA755322	SAMN20815040	SRX11857292	SRR15559244	208510	Papio cynocephalus x Papio anubis	da5d0a55d8f15b7c5f298f62b46d35a5;fb92a4a5d5711ad18ef4e81a51ce07d5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/044/SRR15559244/SRR15559244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/044/SRR15559244/SRR15559244_2.fastq.gz	AMB_280
PRJNA755322	SAMN20815293	SRX11857286	SRR15559250	208510	Papio cynocephalus x Papio anubis	bef4f9d2513df938acda4dd145188ba3;48008eb0fcca420fdff07cdf95f58603	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/050/SRR15559250/SRR15559250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/050/SRR15559250/SRR15559250_2.fastq.gz	AMB_274
PRJNA755322	SAMN20815147	SRX11857283	SRR15559253	208510	Papio cynocephalus x Papio anubis	5af3213b7176cb6cf9c35c61747618af;6bfac0cd3818a20e94d22431ed8dad76	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15559253/SRR15559253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15559253/SRR15559253_2.fastq.gz	AMB_267
PRJNA755322	SAMN20814990	SRX11857281	SRR15559255	208510	Papio cynocephalus x Papio anubis	0dfbe6fa2fe27e99e51b586320b924b3;f4fd0170f1462dd0723550f506a5821a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/055/SRR15559255/SRR15559255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/055/SRR15559255/SRR15559255_2.fastq.gz	AMB_265
PRJNA755322	SAMN20814996	SRX11857273	SRR15559263	208510	Papio cynocephalus x Papio anubis	83208dd00225943d1604b9d0126c3d1c;9337962df46222acb14eaf115dcde918	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/063/SRR15559263/SRR15559263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/063/SRR15559263/SRR15559263_2.fastq.gz	AMB_258
PRJNA755322	SAMN20815070	SRX11857272	SRR15559264	208510	Papio cynocephalus x Papio anubis	b6a4134b9d81c72abfda192c4ba2466e;31c3d7daee296f3fedd875a148551c92	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/064/SRR15559264/SRR15559264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/064/SRR15559264/SRR15559264_2.fastq.gz	AMB_257
PRJNA755322	SAMN20815224	SRX11857268	SRR15559268	208510	Papio cynocephalus x Papio anubis	d639b8d7de3828d685450bc57d48dc98;9f1a9184a3064cf519b09bf2b2a11f70	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/068/SRR15559268/SRR15559268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/068/SRR15559268/SRR15559268_2.fastq.gz	AMB_251
PRJNA755322	SAMN20815062	SRX11857265	SRR15559271	208510	Papio cynocephalus x Papio anubis	5d22be750d21a74dc4eb65cb241f3a22;8b80130f15a873566434966010df6244	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/071/SRR15559271/SRR15559271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/071/SRR15559271/SRR15559271_2.fastq.gz	AMB_029
