study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA433868	SAMN08887750	SRX3899821	SRR6956961	9555	Papio anubis	4da6fa2d15dbf2f2da5386060a2b31ff;98c50a6dddd17d11a5b760c9e97d10ff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/001/SRR6956961/SRR6956961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/001/SRR6956961/SRR6956961_2.fastq.gz	15113
PRJNA433868	SAMN08887711	SRX3899818	SRR6956964	9555	Papio anubis	003355b458815e8c4d6086d040931d36;0066065c17aa4aa3d76ed6bb80e16040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/004/SRR6956964/SRR6956964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/004/SRR6956964/SRR6956964_2.fastq.gz	14753
PRJNA433868	SAMN08887701	SRX3899817	SRR6956965	9555	Papio anubis	7e8af9167d7d00dbf279b615336c024c;d27d9a15499cf02fee78c7cda41a41ff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/005/SRR6956965/SRR6956965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/005/SRR6956965/SRR6956965_2.fastq.gz	14740
PRJNA433868	SAMN08887644	SRX3899814	SRR6956968	9555	Papio anubis	ce1daf13d469490f4e03058a01c2dfee;7255161b535069ce217be1cc0b4a35e7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/008/SRR6956968/SRR6956968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/008/SRR6956968/SRR6956968_2.fastq.gz	14994
PRJNA433868	SAMN08887689	SRX3899813	SRR6956969	9555	Papio anubis	721309e9a9a1361b32af7164c5e41101;471275782e7977e6424fd463dacb7533	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/009/SRR6956969/SRR6956969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/009/SRR6956969/SRR6956969_2.fastq.gz	17158
PRJNA433868	SAMN08887652	SRX3899812	SRR6956970	9555	Papio anubis	cd5b517e5c2a7c8716280e14554eaf47;c1c525f41056c8614ea35b98dcc29532	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/000/SRR6956970/SRR6956970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/000/SRR6956970/SRR6956970_2.fastq.gz	16889
PRJNA433868	SAMN08887748	SRX3899806	SRR6956976	9555	Papio anubis	7cef14226824784fb53ca98ecfc631d5;4cc78f7cbf6564125c4d898fb8ba6c5d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/006/SRR6956976/SRR6956976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/006/SRR6956976/SRR6956976_2.fastq.gz	15562
PRJNA433868	SAMN09426522	SRX4218879	SRR7345132	9555	Papio anubis	c2393c1e14a22845cb34223900945df0;2934fa0b7837424e1df0805449b8ed0e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/002/SRR7345132/SRR7345132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/002/SRR7345132/SRR7345132_2.fastq.gz	19173
PRJNA433868	SAMN09426515	SRX4218872	SRR7345139	9555	Papio anubis	f339d9b65527e2fd9013398535af57df;84942d713525b4c79b8ea2c4b3db29d2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/009/SRR7345139/SRR7345139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/009/SRR7345139/SRR7345139_2.fastq.gz	18599
PRJNA433868	SAMN09426552	SRX4218870	SRR7345141	9555	Papio anubis	da6fb83a912147322de49fa6af06c761;66c121904b7ba6399fcf61ee9dd69e3e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/001/SRR7345141/SRR7345141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/001/SRR7345141/SRR7345141_2.fastq.gz	27525
