study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	sample_alias
PRJNA433868	SAMN09761236	SRX4503018	SRR7639477	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/007/SRR7639477/SRR7639477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/007/SRR7639477/SRR7639477_2.fastq.gz	1X1765
PRJNA433868	SAMN09761229	SRX4503012	SRR7639484	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/004/SRR7639484/SRR7639484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/004/SRR7639484/SRR7639484_2.fastq.gz	15444
PRJNA433868	SAMN09761231	SRX4503010	SRR7639486	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/006/SRR7639486/SRR7639486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/006/SRR7639486/SRR7639486_2.fastq.gz	16517
PRJNA433868	SAMN09761231	SRX4503009	SRR7639487	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/007/SRR7639487/SRR7639487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/007/SRR7639487/SRR7639487_2.fastq.gz	16517
PRJNA433868	SAMN09761231	SRX4503008	SRR7639488	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/008/SRR7639488/SRR7639488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/008/SRR7639488/SRR7639488_2.fastq.gz	16517
PRJNA433868	SAMN09761230	SRX4503007	SRR7639489	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/009/SRR7639489/SRR7639489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/009/SRR7639489/SRR7639489_2.fastq.gz	16413
PRJNA433868	SAMN09761229	SRX4503011	SRR7693041	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR769/001/SRR7693041/SRR7693041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR769/001/SRR7693041/SRR7693041_2.fastq.gz	15444
PRJNA433868	SAMN10524562	SRX5100434	SRR8285724	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/004/SRR8285724/SRR8285724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/004/SRR8285724/SRR8285724_2.fastq.gz	1X1146
PRJNA433868	SAMN10524546	SRX5100427	SRR8285731	9556	Papio cynocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/001/SRR8285731/SRR8285731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/001/SRR8285731/SRR8285731_2.fastq.gz	1_3548
PRJNA433868	SAMN10524549	SRX5100424	SRR8285734	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/004/SRR8285734/SRR8285734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/004/SRR8285734/SRR8285734_2.fastq.gz	1X1126
PRJNA433868	SAMN10524567	SRX5100422	SRR8285736	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/006/SRR8285736/SRR8285736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/006/SRR8285736/SRR8285736_2.fastq.gz	1X1939
PRJNA433868	SAMN10524537	SRX5100416	SRR8285742	1945556	Papio anubis x Papio cynocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/002/SRR8285742/SRR8285742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/002/SRR8285742/SRR8285742_2.fastq.gz	28635
PRJNA433868	SAMN10524538	SRX5100414	SRR8285744	9556	Papio cynocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/004/SRR8285744/SRR8285744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/004/SRR8285744/SRR8285744_2.fastq.gz	1X4811
PRJNA433868	SAMN10524554	SRX5100410	SRR8285748	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/008/SRR8285748/SRR8285748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/008/SRR8285748/SRR8285748_2.fastq.gz	1X0035
PRJNA433868	SAMN10524538	SRX5100401	SRR8285757	9556	Papio cynocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/007/SRR8285757/SRR8285757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/007/SRR8285757/SRR8285757_2.fastq.gz	1X4811
PRJNA433868	SAMN10524538	SRX5100400	SRR8285758	9556	Papio cynocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/008/SRR8285758/SRR8285758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/008/SRR8285758/SRR8285758_2.fastq.gz	1X4811
PRJNA433868	SAMN10524552	SRX5100393	SRR8285765	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/005/SRR8285765/SRR8285765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/005/SRR8285765/SRR8285765_2.fastq.gz	1X0014
PRJNA433868	SAMN10524563	SRX5100391	SRR8285767	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/007/SRR8285767/SRR8285767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/007/SRR8285767/SRR8285767_2.fastq.gz	1X0808
PRJNA433868	SAMN11119513	SRX5516820	SRR8723551	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR872/001/SRR8723551/SRR8723551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR872/001/SRR8723551/SRR8723551_2.fastq.gz	12242
PRJNA433868	SAMN11119512	SRX5516817	SRR8723554	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR872/004/SRR8723554/SRR8723554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR872/004/SRR8723554/SRR8723554_2.fastq.gz	28246
PRJNA433868	SAMN11119511	SRX5516812	SRR8723559	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR872/009/SRR8723559/SRR8723559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR872/009/SRR8723559/SRR8723559_2.fastq.gz	26988
PRJNA433868	SAMN11119512	SRX5516806	SRR8723565	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR872/005/SRR8723565/SRR8723565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR872/005/SRR8723565/SRR8723565_2.fastq.gz	28246
