study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	sample_alias
PRJNA755322	SAMN20815230	SRX11910918	SRR15613819	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/019/SRR15613819/SRR15613819_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/019/SRR15613819/SRR15613819_2.fastq.gz	AMB_337
PRJNA755322	SAMN20815061	SRX11910907	SRR15613830	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/030/SRR15613830/SRR15613830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/030/SRR15613830/SRR15613830_2.fastq.gz	AMB_327
PRJNA755322	SAMN20814900	SRX11910899	SRR15613838	9556	Papio cynocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/038/SRR15613838/SRR15613838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/038/SRR15613838/SRR15613838_2.fastq.gz	MIK_007
PRJNA755322	SAMN20814897	SRX11910896	SRR15613841	9556	Papio cynocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/041/SRR15613841/SRR15613841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/041/SRR15613841/SRR15613841_2.fastq.gz	MIK_004
PRJNA755322	SAMN20815200	SRX11910892	SRR15613845	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/045/SRR15613845/SRR15613845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/045/SRR15613845/SRR15613845_2.fastq.gz	AMB_440
PRJNA755322	SAMN20815157	SRX11910890	SRR15613847	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/047/SRR15613847/SRR15613847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/047/SRR15613847/SRR15613847_2.fastq.gz	AMB_438
PRJNA755322	SAMN20815132	SRX11910889	SRR15613848	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/048/SRR15613848/SRR15613848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/048/SRR15613848/SRR15613848_2.fastq.gz	AMB_437
PRJNA755322	SAMN20815106	SRX11910888	SRR15613849	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/049/SRR15613849/SRR15613849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/049/SRR15613849/SRR15613849_2.fastq.gz	AMB_436
PRJNA755322	SAMN20815245	SRX11910883	SRR15613854	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/054/SRR15613854/SRR15613854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/054/SRR15613854/SRR15613854_2.fastq.gz	AMB_324
PRJNA755322	SAMN20814933	SRX11910879	SRR15613858	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/058/SRR15613858/SRR15613858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/058/SRR15613858/SRR15613858_2.fastq.gz	AMB_428
PRJNA755322	SAMN20815262	SRX11910875	SRR15613862	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/062/SRR15613862/SRR15613862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/062/SRR15613862/SRR15613862_2.fastq.gz	AMB_424
PRJNA755322	SAMN20815259	SRX11910871	SRR15613866	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/066/SRR15613866/SRR15613866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/066/SRR15613866/SRR15613866_2.fastq.gz	AMB_421
PRJNA755322	SAMN20814975	SRX11910870	SRR15613867	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/067/SRR15613867/SRR15613867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/067/SRR15613867/SRR15613867_2.fastq.gz	AMB_420
PRJNA755322	SAMN20814929	SRX11910865	SRR15613872	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/072/SRR15613872/SRR15613872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/072/SRR15613872/SRR15613872_2.fastq.gz	AMB_415
PRJNA755322	SAMN20815291	SRX11910861	SRR15613876	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/076/SRR15613876/SRR15613876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/076/SRR15613876/SRR15613876_2.fastq.gz	AMB_322
PRJNA755322	SAMN20815148	SRX11910860	SRR15613877	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/077/SRR15613877/SRR15613877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/077/SRR15613877/SRR15613877_2.fastq.gz	AMB_100
PRJNA755322	SAMN20815153	SRX11857393	SRR15559143	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/043/SRR15559143/SRR15559143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/043/SRR15559143/SRR15559143_2.fastq.gz	AMB_232
PRJNA755322	SAMN20815246	SRX11857394	SRR15559142	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/042/SRR15559142/SRR15559142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/042/SRR15559142/SRR15559142_2.fastq.gz	AMB_234
PRJNA755322	SAMN20814924	SRX11857378	SRR15559158	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/058/SRR15559158/SRR15559158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/058/SRR15559158/SRR15559158_2.fastq.gz	AMB_215
PRJNA755322	SAMN20815135	SRX11857370	SRR15559166	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/066/SRR15559166/SRR15559166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/066/SRR15559166/SRR15559166_2.fastq.gz	AMB_197
PRJNA755322	SAMN20815098	SRX11857365	SRR15559171	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/071/SRR15559171/SRR15559171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/071/SRR15559171/SRR15559171_2.fastq.gz	AMB_188
PRJNA755322	SAMN20815278	SRX11857360	SRR15559176	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/076/SRR15559176/SRR15559176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/076/SRR15559176/SRR15559176_2.fastq.gz	AMB_178
PRJNA755322	SAMN20815238	SRX11857355	SRR15559181	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/081/SRR15559181/SRR15559181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/081/SRR15559181/SRR15559181_2.fastq.gz	AMB_171
PRJNA755322	SAMN20815145	SRX11857354	SRR15559182	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/082/SRR15559182/SRR15559182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/082/SRR15559182/SRR15559182_2.fastq.gz	AMB_170
PRJNA755322	SAMN20815160	SRX11857375	SRR15559161	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/061/SRR15559161/SRR15559161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/061/SRR15559161/SRR15559161_2.fastq.gz	AMB_209
PRJNA755322	SAMN20814983	SRX11857353	SRR15559183	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/083/SRR15559183/SRR15559183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/083/SRR15559183/SRR15559183_2.fastq.gz	AMB_169
PRJNA755322	SAMN20815124	SRX11857351	SRR15559185	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/085/SRR15559185/SRR15559185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/085/SRR15559185/SRR15559185_2.fastq.gz	AMB_165
PRJNA755322	SAMN20815081	SRX11857368	SRR15559168	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/068/SRR15559168/SRR15559168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/068/SRR15559168/SRR15559168_2.fastq.gz	AMB_191
PRJNA755322	SAMN20815234	SRX11857342	SRR15559194	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/094/SRR15559194/SRR15559194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/094/SRR15559194/SRR15559194_2.fastq.gz	AMB_148
PRJNA755322	SAMN20815010	SRX11857338	SRR15559198	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/098/SRR15559198/SRR15559198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/098/SRR15559198/SRR15559198_2.fastq.gz	AMB_130
PRJNA755322	SAMN20815115	SRX11857337	SRR15559199	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/099/SRR15559199/SRR15559199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/099/SRR15559199/SRR15559199_2.fastq.gz	AMB_127
PRJNA755322	SAMN20815211	SRX11857334	SRR15559202	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/002/SRR15559202/SRR15559202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/002/SRR15559202/SRR15559202_2.fastq.gz	AMB_118
PRJNA755322	SAMN20814968	SRX11857332	SRR15559204	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/004/SRR15559204/SRR15559204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/004/SRR15559204/SRR15559204_2.fastq.gz	AMB_095
PRJNA755322	SAMN20815095	SRX11857330	SRR15559206	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/006/SRR15559206/SRR15559206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/006/SRR15559206/SRR15559206_2.fastq.gz	AMB_087
PRJNA755322	SAMN20815126	SRX11857349	SRR15559187	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/087/SRR15559187/SRR15559187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/087/SRR15559187/SRR15559187_2.fastq.gz	AMB_160
PRJNA755322	SAMN20815161	SRX11857327	SRR15559209	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/009/SRR15559209/SRR15559209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/009/SRR15559209/SRR15559209_2.fastq.gz	AMB_083
PRJNA755322	SAMN20815288	SRX11857346	SRR15559190	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/090/SRR15559190/SRR15559190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/090/SRR15559190/SRR15559190_2.fastq.gz	AMB_154
PRJNA755322	SAMN20815151	SRX11857326	SRR15559210	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/010/SRR15559210/SRR15559210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/010/SRR15559210/SRR15559210_2.fastq.gz	AMB_069
PRJNA755322	SAMN20815050	SRX11857323	SRR15559213	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/013/SRR15559213/SRR15559213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/013/SRR15559213/SRR15559213_2.fastq.gz	AMB_063
PRJNA755322	SAMN20815216	SRX11857340	SRR15559196	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/096/SRR15559196/SRR15559196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/096/SRR15559196/SRR15559196_2.fastq.gz	AMB_134
PRJNA755322	SAMN20814980	SRX11857321	SRR15559215	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/015/SRR15559215/SRR15559215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/015/SRR15559215/SRR15559215_2.fastq.gz	AMB_058
PRJNA755322	SAMN20814985	SRX11857320	SRR15559216	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/016/SRR15559216/SRR15559216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/016/SRR15559216/SRR15559216_2.fastq.gz	AMB_052
PRJNA755322	SAMN20815251	SRX11857310	SRR15559226	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/026/SRR15559226/SRR15559226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/026/SRR15559226/SRR15559226_2.fastq.gz	AMB_038
PRJNA755322	SAMN20815181	SRX11857309	SRR15559227	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/027/SRR15559227/SRR15559227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/027/SRR15559227/SRR15559227_2.fastq.gz	AMB_037
PRJNA755322	SAMN20815208	SRX11857315	SRR15559221	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/021/SRR15559221/SRR15559221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/021/SRR15559221/SRR15559221_2.fastq.gz	AMB_042
PRJNA755322	SAMN20814945	SRX11857301	SRR15559235	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/035/SRR15559235/SRR15559235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/035/SRR15559235/SRR15559235_2.fastq.gz	AMB_301
PRJNA755322	SAMN20814914	SRX11857299	SRR15559237	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/037/SRR15559237/SRR15559237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/037/SRR15559237/SRR15559237_2.fastq.gz	AMB_287
PRJNA755322	SAMN20815323	SRX11857307	SRR15559229	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/029/SRR15559229/SRR15559229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/029/SRR15559229/SRR15559229_2.fastq.gz	AMB_318
PRJNA755322	SAMN20814923	SRX11857297	SRR15559239	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/039/SRR15559239/SRR15559239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/039/SRR15559239/SRR15559239_2.fastq.gz	AMB_286
PRJNA755322	SAMN20815168	SRX11857296	SRR15559240	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/040/SRR15559240/SRR15559240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/040/SRR15559240/SRR15559240_2.fastq.gz	AMB_285
PRJNA755322	SAMN20814921	SRX11857294	SRR15559242	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/042/SRR15559242/SRR15559242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/042/SRR15559242/SRR15559242_2.fastq.gz	AMB_283
PRJNA755322	SAMN20814949	SRX11857306	SRR15559230	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/030/SRR15559230/SRR15559230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/030/SRR15559230/SRR15559230_2.fastq.gz	AMB_317
PRJNA755322	SAMN20815025	SRX11857293	SRR15559243	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/043/SRR15559243/SRR15559243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/043/SRR15559243/SRR15559243_2.fastq.gz	AMB_282
PRJNA755322	SAMN20814965	SRX11857291	SRR15559245	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/045/SRR15559245/SRR15559245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/045/SRR15559245/SRR15559245_2.fastq.gz	AMB_279
PRJNA755322	SAMN20815133	SRX11857280	SRR15559256	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/056/SRR15559256/SRR15559256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/056/SRR15559256/SRR15559256_2.fastq.gz	AMB_264
PRJNA755322	SAMN20815040	SRX11857292	SRR15559244	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/044/SRR15559244/SRR15559244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/044/SRR15559244/SRR15559244_2.fastq.gz	AMB_280
PRJNA755322	SAMN20815293	SRX11857286	SRR15559250	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/050/SRR15559250/SRR15559250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/050/SRR15559250/SRR15559250_2.fastq.gz	AMB_274
PRJNA755322	SAMN20815241	SRX11857279	SRR15559257	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/057/SRR15559257/SRR15559257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/057/SRR15559257/SRR15559257_2.fastq.gz	AMB_263
PRJNA755322	SAMN20815147	SRX11857283	SRR15559253	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15559253/SRR15559253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15559253/SRR15559253_2.fastq.gz	AMB_267
PRJNA755322	SAMN20815143	SRX11857271	SRR15559265	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/065/SRR15559265/SRR15559265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/065/SRR15559265/SRR15559265_2.fastq.gz	AMB_256
PRJNA755322	SAMN20814990	SRX11857281	SRR15559255	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/055/SRR15559255/SRR15559255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/055/SRR15559255/SRR15559255_2.fastq.gz	AMB_265
PRJNA755322	SAMN20815104	SRX11857267	SRR15559269	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/069/SRR15559269/SRR15559269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/069/SRR15559269/SRR15559269_2.fastq.gz	AMB_250
PRJNA755322	SAMN20814996	SRX11857273	SRR15559263	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/063/SRR15559263/SRR15559263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/063/SRR15559263/SRR15559263_2.fastq.gz	AMB_258
PRJNA755322	SAMN20815070	SRX11857272	SRR15559264	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/064/SRR15559264/SRR15559264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/064/SRR15559264/SRR15559264_2.fastq.gz	AMB_257
PRJNA755322	SAMN20814953	SRX11857263	SRR15559273	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/073/SRR15559273/SRR15559273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/073/SRR15559273/SRR15559273_2.fastq.gz	AMB_001
PRJNA755322	SAMN20815062	SRX11857265	SRR15559271	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/071/SRR15559271/SRR15559271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/071/SRR15559271/SRR15559271_2.fastq.gz	AMB_029
PRJNA755322	SAMN20815141	SRX11910996	SRR15613741	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/041/SRR15613741/SRR15613741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/041/SRR15613741/SRR15613741_2.fastq.gz	AMB_408
PRJNA755322	SAMN20815191	SRX11910994	SRR15613743	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/043/SRR15613743/SRR15613743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/043/SRR15613743/SRR15613743_2.fastq.gz	AMB_406
PRJNA755322	SAMN20815064	SRX11910991	SRR15613746	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/046/SRR15613746/SRR15613746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/046/SRR15613746/SRR15613746_2.fastq.gz	AMB_403
PRJNA755322	SAMN20815030	SRX11910988	SRR15613749	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/049/SRR15613749/SRR15613749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/049/SRR15613749/SRR15613749_2.fastq.gz	AMB_401
PRJNA755322	SAMN20815190	SRX11910986	SRR15613751	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/051/SRR15613751/SRR15613751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/051/SRR15613751/SRR15613751_2.fastq.gz	AMB_399
PRJNA755322	SAMN20815255	SRX11910983	SRR15613754	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/054/SRR15613754/SRR15613754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/054/SRR15613754/SRR15613754_2.fastq.gz	AMB_396
PRJNA755322	SAMN20815257	SRX11910981	SRR15613756	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/056/SRR15613756/SRR15613756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/056/SRR15613756/SRR15613756_2.fastq.gz	AMB_394
PRJNA755322	SAMN20815219	SRX11910980	SRR15613757	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/057/SRR15613757/SRR15613757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/057/SRR15613757/SRR15613757_2.fastq.gz	AMB_393
PRJNA755322	SAMN20815248	SRX11910979	SRR15613758	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/058/SRR15613758/SRR15613758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/058/SRR15613758/SRR15613758_2.fastq.gz	AMB_392
PRJNA755322	SAMN20814976	SRX11910978	SRR15613759	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/059/SRR15613759/SRR15613759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/059/SRR15613759/SRR15613759_2.fastq.gz	AMB_320
PRJNA755322	SAMN20815218	SRX11910972	SRR15613765	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/065/SRR15613765/SRR15613765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/065/SRR15613765/SRR15613765_2.fastq.gz	AMB_386
PRJNA755322	SAMN20815220	SRX11910966	SRR15613771	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/071/SRR15613771/SRR15613771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/071/SRR15613771/SRR15613771_2.fastq.gz	AMB_381
PRJNA755322	SAMN20815236	SRX11910965	SRR15613772	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/072/SRR15613772/SRR15613772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/072/SRR15613772/SRR15613772_2.fastq.gz	AMB_380
PRJNA755322	SAMN20815221	SRX11910962	SRR15613775	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/075/SRR15613775/SRR15613775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/075/SRR15613775/SRR15613775_2.fastq.gz	AMB_377
PRJNA755322	SAMN20814946	SRX11910959	SRR15613778	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/078/SRR15613778/SRR15613778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/078/SRR15613778/SRR15613778_2.fastq.gz	AMB_374
PRJNA755322	SAMN20814974	SRX11910957	SRR15613780	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/080/SRR15613780/SRR15613780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/080/SRR15613780/SRR15613780_2.fastq.gz	AMB_372
PRJNA755322	SAMN20814919	SRX11910956	SRR15613781	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/081/SRR15613781/SRR15613781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/081/SRR15613781/SRR15613781_2.fastq.gz	AMB_315
PRJNA755322	SAMN20815214	SRX11910955	SRR15613782	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/082/SRR15613782/SRR15613782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/082/SRR15613782/SRR15613782_2.fastq.gz	AMB_371
