study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	sample_alias
PRJEB59576	SAMEA14464458	ERX10380739	ERR10941430	210166	Cheracebus lugens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10941430/ERR10941430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10941430/ERR10941430_2.fastq.gz	PD_0001
PRJEB59576	SAMEA14464441	ERX10380748	ERR10941439	666519	Mico humilis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10941439/ERR10941439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10941439/ERR10941439_2.fastq.gz	PD_0002
PRJEB59576	SAMEA14464399	ERX10380758	ERR10941449	9507	Ateles belzebuth	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10941449/ERR10941449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10941449/ERR10941449_2.fastq.gz	PD_0004
PRJEB59576	SAMEA14464399	ERX10380759	ERR10941450	9507	Ateles belzebuth	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10941450/ERR10941450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10941450/ERR10941450_2.fastq.gz	PD_0004
PRJEB59576	SAMEA14464399	ERX10380761	ERR10941452	9507	Ateles belzebuth	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10941452/ERR10941452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10941452/ERR10941452_2.fastq.gz	PD_0004
PRJEB59576	SAMEA14464399	ERX10380762	ERR10941453	9507	Ateles belzebuth	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10941453/ERR10941453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10941453/ERR10941453_2.fastq.gz	PD_0004
PRJEB59576	SAMEA14464399	ERX10380763	ERR10941454	9507	Ateles belzebuth	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10941454/ERR10941454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10941454/ERR10941454_2.fastq.gz	PD_0004
PRJEB59576	SAMEA14464368	ERX10380766	ERR10941457	198115	Alouatta macconnelli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10941457/ERR10941457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10941457/ERR10941457_2.fastq.gz	PD_0005
PRJEB59576	SAMEA14464368	ERX10380767	ERR10941458	198115	Alouatta macconnelli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10941458/ERR10941458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10941458/ERR10941458_2.fastq.gz	PD_0005
PRJEB59576	SAMEA14464473	ERX10380773	ERR10941464	280163	Chiropotes israelita	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10941464/ERR10941464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10941464/ERR10941464_2.fastq.gz	PD_0006
PRJEB59576	SAMEA14464473	ERX10380775	ERR10941466	280163	Chiropotes israelita	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10941466/ERR10941466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10941466/ERR10941466_2.fastq.gz	PD_0006
PRJEB59576	SAMEA14464473	ERX10380777	ERR10941468	280163	Chiropotes israelita	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10941468/ERR10941468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10941468/ERR10941468_2.fastq.gz	PD_0006
PRJEB59576	SAMEA14464473	ERX10380778	ERR10941469	280163	Chiropotes israelita	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10941469/ERR10941469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10941469/ERR10941469_2.fastq.gz	PD_0006
PRJEB59576	SAMEA14464448	ERX10380781	ERR10941472	37295	Cebus olivaceus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10941472/ERR10941472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10941472/ERR10941472_2.fastq.gz	PD_0007
PRJEB59576	SAMEA14464448	ERX10380782	ERR10941473	37295	Cebus olivaceus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10941473/ERR10941473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10941473/ERR10941473_2.fastq.gz	PD_0007
PRJEB59576	SAMEA14464448	ERX10380785	ERR10941476	37295	Cebus olivaceus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10941476/ERR10941476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10941476/ERR10941476_2.fastq.gz	PD_0007
PRJEB59576	SAMEA14464448	ERX10380786	ERR10941477	37295	Cebus olivaceus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10941477/ERR10941477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10941477/ERR10941477_2.fastq.gz	PD_0007
PRJEB59576	SAMEA14464397	ERX10380787	ERR10941478	9505	Aotus trivirgatus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10941478/ERR10941478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10941478/ERR10941478_2.fastq.gz	PD_0008
PRJEB59576	SAMEA14464397	ERX10380788	ERR10941479	9505	Aotus trivirgatus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10941479/ERR10941479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10941479/ERR10941479_2.fastq.gz	PD_0008
PRJEB59576	SAMEA14464397	ERX10380791	ERR10941482	9505	Aotus trivirgatus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10941482/ERR10941482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10941482/ERR10941482_2.fastq.gz	PD_0008
PRJEB59576	SAMEA14464522	ERX10380798	ERR10941489	1079039	Saguinus inustus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10941489/ERR10941489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10941489/ERR10941489_2.fastq.gz	PD_0009
PRJEB59576	SAMEA14464442	ERX10380806	ERR10941497	2826950	Cebuella niveiventris	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10941497/ERR10941497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10941497/ERR10941497_2.fastq.gz	PD_0010
PRJEB59576	SAMEA14464442	ERX10380808	ERR10941499	2826950	Cebuella niveiventris	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10941499/ERR10941499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10941499/ERR10941499_2.fastq.gz	PD_0010
PRJEB59576	SAMEA14464557	ERX10380811	ERR10941502	1547595	Sapajus apella macrocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10941502/ERR10941502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10941502/ERR10941502_2.fastq.gz	PD_0011
PRJEB59576	SAMEA14464557	ERX10380812	ERR10941503	1547595	Sapajus apella macrocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10941503/ERR10941503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10941503/ERR10941503_2.fastq.gz	PD_0011
PRJEB59576	SAMEA14464544	ERX10380820	ERR10941511	66265	Saimiri ustus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10941511/ERR10941511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10941511/ERR10941511_2.fastq.gz	PD_0012
PRJEB59576	SAMEA14464544	ERX10380822	ERR10941513	66265	Saimiri ustus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10941513/ERR10941513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10941513/ERR10941513_2.fastq.gz	PD_0012
PRJEB59576	SAMEA14464544	ERX10380824	ERR10941515	66265	Saimiri ustus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10941515/ERR10941515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10941515/ERR10941515_2.fastq.gz	PD_0012
PRJEB59576	SAMEA14464450	ERX10380832	ERR10941523	1985288	Cebus unicolor	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10941523/ERR10941523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10941523/ERR10941523_2.fastq.gz	PD_0013
PRJEB59576	SAMEA14464508	ERX10380835	ERR10941526	202457	Plecturocebus cupreus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10941526/ERR10941526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10941526/ERR10941526_2.fastq.gz	PD_0014
PRJEB59576	SAMEA14464508	ERX10380836	ERR10941527	202457	Plecturocebus cupreus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10941527/ERR10941527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10941527/ERR10941527_2.fastq.gz	PD_0014
PRJEB59576	SAMEA14464497	ERX10380841	ERR10941532	2946519	Pithecia vanzolinii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10941532/ERR10941532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10941532/ERR10941532_2.fastq.gz	PD_0015
PRJEB59576	SAMEA14464497	ERX10380845	ERR10941536	2946519	Pithecia vanzolinii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10941536/ERR10941536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10941536/ERR10941536_2.fastq.gz	PD_0015
PRJEB59576	SAMEA14464497	ERX10380847	ERR10941538	2946519	Pithecia vanzolinii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10941538/ERR10941538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10941538/ERR10941538_2.fastq.gz	PD_0015
PRJEB59576	SAMEA14464484	ERX10380855	ERR10941546	9489	Leontocebus nigricollis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10941546/ERR10941546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10941546/ERR10941546_2.fastq.gz	PD_0017
PRJEB59576	SAMEA14464484	ERX10380861	ERR10941552	9489	Leontocebus nigricollis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10941552/ERR10941552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10941552/ERR10941552_2.fastq.gz	PD_0017
PRJEB59576	SAMEA14464439	ERX10380863	ERR10941554	70825	Cacajao melanocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10941554/ERR10941554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10941554/ERR10941554_2.fastq.gz	PD_0018
PRJEB59576	SAMEA14464439	ERX10380866	ERR10941557	70825	Cacajao melanocephalus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10941557/ERR10941557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10941557/ERR10941557_2.fastq.gz	PD_0018
PRJEB59576	SAMEA14464415	ERX10380870	ERR10941561	535896	Cacajao ayresi	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10941561/ERR10941561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10941561/ERR10941561_2.fastq.gz	PD_0019
PRJEB59576	SAMEA14464415	ERX10380876	ERR10941567	535896	Cacajao ayresi	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10941567/ERR10941567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10941567/ERR10941567_2.fastq.gz	PD_0019
PRJEB59576	SAMEA14464418	ERX10380883	ERR10941574	30596	Cacajao calvus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10941574/ERR10941574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10941574/ERR10941574_2.fastq.gz	PD_0020
PRJEB59576	SAMEA14464419	ERX10380890	ERR10941581	30596	Cacajao calvus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10941581/ERR10941581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10941581/ERR10941581_2.fastq.gz	PD_0021
PRJEB59576	SAMEA14464419	ERX10380891	ERR10941582	30596	Cacajao calvus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10941582/ERR10941582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10941582/ERR10941582_2.fastq.gz	PD_0021
PRJEB59576	SAMEA14464416	ERX10380894	ERR10941585	535896	Cacajao ayresi	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10941585/ERR10941585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10941585/ERR10941585_2.fastq.gz	PD_0022
PRJEB59576	SAMEA14464416	ERX10380899	ERR10941590	535896	Cacajao ayresi	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10941590/ERR10941590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10941590/ERR10941590_2.fastq.gz	PD_0022
PRJEB59576	SAMEA14464416	ERX10380900	ERR10941591	535896	Cacajao ayresi	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10941591/ERR10941591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10941591/ERR10941591_2.fastq.gz	PD_0022
PRJEB59576	SAMEA14464420	ERX10380902	ERR10941593	30596	Cacajao calvus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10941593/ERR10941593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10941593/ERR10941593_2.fastq.gz	PD_0023
PRJEB59576	SAMEA14464420	ERX10380905	ERR10941596	30596	Cacajao calvus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10941596/ERR10941596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10941596/ERR10941596_2.fastq.gz	PD_0023
PRJEB59576	SAMEA14464420	ERX10380908	ERR10941599	30596	Cacajao calvus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10941599/ERR10941599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10941599/ERR10941599_2.fastq.gz	PD_0023
PRJEB59576	SAMEA14464421	ERX10380914	ERR10941605	30596	Cacajao calvus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10941605/ERR10941605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10941605/ERR10941605_2.fastq.gz	PD_0024
PRJEB59576	SAMEA14464421	ERX10380916	ERR10941607	30596	Cacajao calvus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10941607/ERR10941607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10941607/ERR10941607_2.fastq.gz	PD_0024
PRJEB59576	SAMEA14464382	ERX10380918	ERR10941609	9503	Alouatta seniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10941609/ERR10941609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10941609/ERR10941609_2.fastq.gz	PD_0025
PRJEB59576	SAMEA14464382	ERX10380919	ERR10941610	9503	Alouatta seniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10941610/ERR10941610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10941610/ERR10941610_2.fastq.gz	PD_0025
PRJEB59576	SAMEA14464382	ERX10380922	ERR10941613	9503	Alouatta seniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10941613/ERR10941613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10941613/ERR10941613_2.fastq.gz	PD_0025
PRJEB59576	SAMEA14464376	ERX10380927	ERR10941618	1347729	Alouatta seniculus puruensis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10941618/ERR10941618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10941618/ERR10941618_2.fastq.gz	PD_0026
PRJEB59576	SAMEA14464364	ERX10380933	ERR10941624	2905217	Alouatta discolor	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10941624/ERR10941624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10941624/ERR10941624_2.fastq.gz	PD_0027
PRJEB59576	SAMEA14464364	ERX10380936	ERR10941627	2905217	Alouatta discolor	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10941627/ERR10941627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10941627/ERR10941627_2.fastq.gz	PD_0027
PRJEB59576	SAMEA112482821	ERX10380941	ERR10941632	54135	Allenopithecus nigroviridis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10941632/ERR10941632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10941632/ERR10941632_2.fastq.gz	PD_0028
PRJEB59576	SAMEA112482821	ERX10380942	ERR10941633	54135	Allenopithecus nigroviridis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10941633/ERR10941633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10941633/ERR10941633_2.fastq.gz	PD_0028
PRJEB59576	SAMEA112482821	ERX10380944	ERR10941635	54135	Allenopithecus nigroviridis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10941635/ERR10941635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10941635/ERR10941635_2.fastq.gz	PD_0028
PRJEB59576	SAMEA112482821	ERX10380945	ERR10941636	54135	Allenopithecus nigroviridis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10941636/ERR10941636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10941636/ERR10941636_2.fastq.gz	PD_0028
PRJEB59576	SAMEA112482822	ERX10380949	ERR10941640	100224	Allochrocebus lhoesti	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10941640/ERR10941640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10941640/ERR10941640_2.fastq.gz	PD_0029
PRJEB59576	SAMEA112482822	ERX10380951	ERR10941642	100224	Allochrocebus lhoesti	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10941642/ERR10941642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10941642/ERR10941642_2.fastq.gz	PD_0029
PRJEB59576	SAMEA112482822	ERX10380952	ERR10941643	100224	Allochrocebus lhoesti	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10941643/ERR10941643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10941643/ERR10941643_2.fastq.gz	PD_0029
PRJEB59576	SAMEA112482822	ERX10380953	ERR10941644	100224	Allochrocebus lhoesti	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10941644/ERR10941644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10941644/ERR10941644_2.fastq.gz	PD_0029
PRJEB59576	SAMEA112482822	ERX10380954	ERR10941645	100224	Allochrocebus lhoesti	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10941645/ERR10941645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10941645/ERR10941645_2.fastq.gz	PD_0029
PRJEB59576	SAMEA112482823	ERX10380955	ERR10941646	147649	Allochrocebus preussi	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10941646/ERR10941646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10941646/ERR10941646_2.fastq.gz	PD_0030
PRJEB59576	SAMEA112482823	ERX10380957	ERR10941648	147649	Allochrocebus preussi	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10941648/ERR10941648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10941648/ERR10941648_2.fastq.gz	PD_0030
PRJEB59576	SAMEA112482823	ERX10380961	ERR10941652	147649	Allochrocebus preussi	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10941652/ERR10941652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10941652/ERR10941652_2.fastq.gz	PD_0030
PRJEB59576	SAMEA112482824	ERX10380965	ERR10941656	147650	Allochrocebus solatus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10941656/ERR10941656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10941656/ERR10941656_2.fastq.gz	PD_0031
PRJEB59576	SAMEA112482824	ERX10380967	ERR10941658	147650	Allochrocebus solatus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10941658/ERR10941658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10941658/ERR10941658_2.fastq.gz	PD_0031
PRJEB59576	SAMEA112482825	ERX10380970	ERR10941661	36223	Cercopithecus ascanius	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10941661/ERR10941661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10941661/ERR10941661_2.fastq.gz	PD_0032
PRJEB59576	SAMEA112482825	ERX10380971	ERR10941662	36223	Cercopithecus ascanius	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10941662/ERR10941662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10941662/ERR10941662_2.fastq.gz	PD_0032
PRJEB59576	SAMEA112482825	ERX10380974	ERR10941665	36223	Cercopithecus ascanius	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10941665/ERR10941665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10941665/ERR10941665_2.fastq.gz	PD_0032
PRJEB59576	SAMEA112482825	ERX10380975	ERR10941666	36223	Cercopithecus ascanius	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10941666/ERR10941666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10941666/ERR10941666_2.fastq.gz	PD_0032
PRJEB59576	SAMEA112482825	ERX10380976	ERR10941667	36223	Cercopithecus ascanius	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10941667/ERR10941667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10941667/ERR10941667_2.fastq.gz	PD_0032
PRJEB59576	SAMEA112482826	ERX10380982	ERR10941673	36228	Cercopithecus nictitans	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10941673/ERR10941673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10941673/ERR10941673_2.fastq.gz	PD_0033
PRJEB59576	SAMEA112482826	ERX10380983	ERR10941674	36228	Cercopithecus nictitans	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10941674/ERR10941674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10941674/ERR10941674_2.fastq.gz	PD_0033
PRJEB59576	SAMEA112482826	ERX10380985	ERR10941676	36228	Cercopithecus nictitans	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10941676/ERR10941676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10941676/ERR10941676_2.fastq.gz	PD_0033
PRJEB59576	SAMEA112482827	ERX10380986	ERR10941677	9538	Erythrocebus patas	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10941677/ERR10941677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10941677/ERR10941677_2.fastq.gz	PD_0034
PRJEB59576	SAMEA112482827	ERX10380988	ERR10941679	9538	Erythrocebus patas	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10941679/ERR10941679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10941679/ERR10941679_2.fastq.gz	PD_0034
PRJEB59576	SAMEA112482827	ERX10380992	ERR10941683	9538	Erythrocebus patas	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10941683/ERR10941683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10941683/ERR10941683_2.fastq.gz	PD_0034
PRJEB59576	SAMEA112482828	ERX10380997	ERR10941688	9587	Hylobates klossii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10941688/ERR10941688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10941688/ERR10941688_2.fastq.gz	PD_0035
PRJEB59576	SAMEA112482828	ERX10381000	ERR10941691	9587	Hylobates klossii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10941691/ERR10941691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10941691/ERR10941691_2.fastq.gz	PD_0035
PRJEB59576	SAMEA112482828	ERX10381001	ERR10941692	9587	Hylobates klossii	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10941692/ERR10941692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10941692/ERR10941692_2.fastq.gz	PD_0035
PRJEB59576	SAMEA112482829	ERX10381002	ERR10941693	716694	Hylobates muelleri abbotti	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10941693/ERR10941693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10941693/ERR10941693_2.fastq.gz	PD_0036
